id_venta,id_cliente,id_tienda,id_producto,cantidad,monto,fecha_venta,updated_at
259834,6771,974,294,5,607.44,2024/08/29 18:35:25,N/A
122395,5134,15,255,8,586.28,N/A,N/A
172301,2380,62,618,12,124.54,N/A,17/09/2024
4164,2241,82,146,7,,N/A,09-12-2024
306104,4753,190,245,2,321.82,2024-07-11,08-19-2024
265062,3396,64,888,1,936.2,2024-07-12,16/09/2024
42060,5330,59,908,13,1121.19,2024-07-27,24/07/2024
307744,3683,94,147,11,104.82,07/08/2024,07-08-2024
306505,1858,43,520,6,1064.74,02/08/2024,08-28-2024
87788,3676,38,688,3,283.02,01/09/2024,N/A
38120,1805,106,1096,11,562.29,N/A,2024/08/29 12:46:27
13793,5153,7,1054,3,653.63,2024/08/27 18:47:46,12/08/2024
217382,3007,17,283,7,953.12,2024-07-22,07-28-2024
150648,4059,35,569,8,1243.47,09/08/2024,2024-07-19
236784,4577,113,191,11,268.83,16/08/2024,2024-08-25
328906,3049,172,194,8,635.28,06/07/2024,2024-09-29
314352,18,43,143,9,45.96,2024/07/06 03:41:21,14/08/2024
322485,101,213,682,14,1088.98,N/A,2024/09/08 00:14:24
206211,3953,152,314,4,1043.36,2024/08/05 01:40:58,07/09/2024
258876,4553,142,67,13,1308.53,31/07/2024,2024/08/28 03:01:02
3986,2508,173,201,5,1017.7,09-15-2024,08-18-2024
245440,5360,216,1069,1,318.72,2024/09/21 00:59:55,25/07/2024
56013,2529,76,804,14,543.62,08-02-2024,04/08/2024
29979,5974,85,22,3,354.17,2024/08/20 14:13:08,N/A
304818,3162,69,35,6,757.16,15/08/2024,09-26-2024
217971,1015,104,955,7,1361.04,03/09/2024,N/A
129402,5043,167,101,4,1203.92,N/A,2024-08-29
120044,2593,190,540,14,631.93,2024/07/14 22:30:53,07-04-2024
153373,1262,185,459,5,1378.49,2024/08/21 13:27:39,08-27-2024
308749,22,1,1044,7,173.08,2024-09-12,2024-08-12
300364,3039,85,484,8,1122.94,09-10-2024,N/A
3809,4375,111,95,11,1389.67,07-13-2024,07-31-2024
320547,175,206,1043,14,381.7,N/A,08-28-2024
324617,4701,163,1176,1,723.83,N/A,08-18-2024
255668,2327,48,96,12,783.95,N/A,18/09/2024
325510,913,85,229,5,286.91,07-04-2024,08/08/2024
161545,2214,217,316,10,350.95,08-28-2024,2024/07/04 23:56:27
326100,1107,194,1076,6,1094.5,2024-07-13,N/A
329106,1609,110,957,2,1050.66,2024/07/31 10:34:10,2024/07/12 09:28:03
137120,547,91,29,12,1152.44,2024/08/18 14:36:42,2024/09/25 01:32:35
132384,581,125,11,14,191.85,N/A,2024-08-10
300819,642,31,617,1,1311.75,N/A,13/07/2024
300099,6014,188,571,8,1463.31,N/A,2024/07/22 01:48:48
162077,1619,205,379,7,1156.57,2024/08/23 05:33:17,2024/08/25 00:20:40
115596,4006,51,988,11,782.59,2024/08/14 19:20:52,N/A
129853,5718,196,289,7,,N/A,N/A
302870,764,191,850,8,1439.01,2024/08/31 13:11:40,07-29-2024
261945,5226,65,174,7,652.62,16/09/2024,2024/08/09 10:21:23
318521,961,44,217,11,761.41,2024-09-01,2024/07/05 17:21:43
241123,3492,208,298,11,606.24,09-29-2024,2024-08-28
139854,308,136,915,5,1449.85,2024/07/15 12:18:35,09-12-2024
171234,608,211,512,6,1242.54,03/08/2024,14/09/2024
153782,3479,17,336,11,1389.05,08-05-2024,2024/08/10 08:56:04
302733,1101,36,830,11,524.0,N/A,2024/07/17 18:09:43
183738,3332,69,241,9,987.09,2024/07/10 19:03:42,2024/07/29 19:07:33
304637,3791,140,842,3,868.83,07-02-2024,2024/08/08 21:28:59
126787,5921,30,772,9,754.58,2024/09/02 22:53:44,31/08/2024
67635,5168,170,1049,1,688.34,10/08/2024,N/A
173880,2419,162,1107,7,330.99,2024/08/27 12:20:49,2024/07/03 15:35:48
322630,412,145,1923,14,687.62,2024-07-27,08-12-2024
305913,2521,170,1037,12,1253.85,N/A,2024/08/03 17:24:51
324703,1348,110,1514,3,630.38,2024-09-19,28/07/2024
84453,2558,50,988,8,666.6,23/07/2024,2024-09-08
40021,79,41,1096,10,920.72,24/08/2024,N/A
285341,3154,15,1023,13,1265.79,15/09/2024,2024/08/31 03:33:10
318332,3947,66,687,5,745.6,N/A,2024-08-23
268800,5765,157,1112,3,484.93,05/07/2024,2024-07-22
169686,2086,108,165,10,699.98,07-03-2024,18/08/2024
331945,2389,12,139,9,622.23,2024-07-03,N/A
235667,2773,65,539,4,393.47,09-26-2024,10/09/2024
248044,5713,133,1090,1,531.01,2024-09-23,N/A
304009,2350,143,352,7,396.48,N/A,2024-08-08
162504,3898,50,921,2,417.04,2024/09/24 02:14:19,09-20-2024
304424,1358,69,403,11,1256.54,2024-08-22,2024-09-29
64511,576,196,498,3,716.11,N/A,2024/07/12 21:02:57
149990,314,39,869,10,1313.41,2024-09-26,2024-08-16
325375,553,108,482,11,877.47,N/A,08/09/2024
89596,67,33,974,13,121.34,22/07/2024,N/A
324201,1652,48,713,7,663.58,2024/08/12 07:33:25,2024-07-01
311100,3846,186,516,11,774.15,2024/08/03 07:35:14,07-26-2024
89474,947,13,486,3,1101.58,22/07/2024,2024/09/05 10:36:58
192835,2501,96,517,14,660.48,N/A,N/A
313365,5950,13,505,7,636.57,2024-09-18,N/A
188355,2774,155,101,2,1483.66,10/09/2024,N/A
71934,2682,189,212,10,1014.27,06/09/2024,2024-07-11
325245,3756,11,978,1,1285.26,07-23-2024,2024-08-24
303969,3823,21,186,9,16.89,09-25-2024,N/A
121260,5384,77,365,6,1133.04,N/A,N/A
236501,2416,212,1159,5,523.32,08-19-2024,18/07/2024
168920,4970,15,137,9,1215.91,23/07/2024,09-10-2024
175590,2993,79,1183,1,1190.27,08-14-2024,2024/07/10 03:41:59
116782,2070,189,114,2,287.6,2024-09-17,11/07/2024
303849,553,70,1104,11,1337.22,2024-09-14,24/08/2024
57251,3837,12,375,12,964.83,17/09/2024,08-15-2024
309510,4306,32,874,8,1027.08,2024/07/07 15:00:30,07-09-2024
328680,622,91,284,11,202.5,2024/08/13 10:22:59,2024-07-17
302541,5567,1,675,11,1439.51,2024/09/23 11:54:10,15/09/2024
315275,2279,182,713,1,396.73,2024-09-22,12/09/2024
245911,5766,128,19,2,996.35,2024/07/03 22:01:32,2024-07-24
306768,618,108,433,7,107.08,19/09/2024,02/09/2024
242681,3163,165,1194,14,779.95,2024-08-30,N/A
307075,747,62,100,2,1005.3,2024-08-01,N/A
277740,4789,92,1009,12,796.7,07-13-2024,N/A
312617,5672,155,172,13,299.6,13/09/2024,2024/08/09 19:55:48
137770,2979,184,523,2,29.08,12/07/2024,13/09/2024
326920,1417,60,404,10,941.66,08-02-2024,2024/08/16 04:06:00
310948,1477,65,112,6,1084.03,2024-09-24,08-28-2024
228328,2829,150,411,7,906.26,07-16-2024,2024/07/27 02:37:31
24871,4117,114,258,13,707.38,2024-08-31,08-25-2024
311983,4883,1116,221,1,1330.57,08-16-2024,2024/08/26 13:34:17
320661,2329,127,401,8,34.27,08-02-2024,09-03-2024
115723,4992,6,963,10,966.41,N/A,2024-09-27
318125,3553,174,487,9,698.33,09-08-2024,07-04-2024
323700,729,64,18,5,978.42,08-16-2024,2024/07/23 05:43:06
319400,4198,215,1098,13,1339.73,20/08/2024,2024-08-28
274442,3633,154,473,7,1175.65,2024-09-02,09-25-2024
270230,182,68,164,10,968.57,07-27-2024,2024-07-02
30692,1332,146,206,4,355.92,2024/07/10 06:47:13,N/A
306671,3063,168,355,12,1135.21,2024-07-02,N/A
318577,1842,97,649,10,966.69,05/07/2024,2024/07/06 06:34:00
330138,5361,135,676,11,1432.15,07-03-2024,2024-09-29
240804,5877,205,809,5,328.09,08-28-2024,N/A
312538,5535,59,387,9,252.58,N/A,N/A
319283,2444,210,85,13,1121.42,N/A,2024-07-12
317346,5338,15,1099,4,852.89,27/09/2024,N/A
14268,596,8,862,1,1401.35,10/09/2024,2024-07-18
98566,4566,52,146,6,594.25,09-13-2024,N/A
254602,4766,101,703,10,1248.77,2024-08-03,2024-08-13
313680,2015,175,1171,4,1352.01,2024/09/13 10:23:11,09-02-2024
311051,332,171,66,13,1402.83,22/09/2024,2024/07/02 14:24:32
163590,3138,20,36,6,338.82,2024/07/30 19:13:48,2024/08/18 21:59:49
318325,4924,151,900,5,1309.92,N/A,2024-08-09
14414,561,155,309,3,231.77,08-18-2024,13/09/2024
313339,117,55,917,5,636.9,10/09/2024,16/07/2024
31736,1455,135,984,2,1220.32,2024-08-23,N/A
329927,5780,105,815,9,438.17,09-10-2024,N/A
41154,2258,27,764,11,577.33,07-02-2024,2024-09-18
299398,4960,11,251,2,384.4,N/A,2024/08/20 06:34:39
128632,5622,95,580,3,263.02,N/A,N/A
294900,1262,49,397,12,508.03,2024-07-30,2024/08/08 18:51:05
314771,3304,210,359,10,169.57,2024/07/25 15:24:20,N/A
321414,6503,210,738,3,1298.13,N/A,27/08/2024
304776,3067,157,459,7,812.13,29/08/2024,2024-09-12
169314,578,123,921,10,1258.05,N/A,07-03-2024
37325,216,137,290,10,800.05,10/09/2024,N/A
318831,992,16,1155,9,157.38,23/07/2024,N/A
325457,4573,127,437,4,1216.41,2024/09/24 23:28:11,2024-08-27
318585,3193,65,656,10,603.88,31/08/2024,16/07/2024
159075,4091,118,1145,4,553.73,08/07/2024,31/08/2024
314591,5263,102,389,3,1339.18,09-01-2024,2024/07/06 20:11:38
187278,3640,149,346,1,1366.91,2024/08/08 04:35:14,11/07/2024
165262,3851,177,197,5,1189.19,27/07/2024,2024/09/04 22:07:11
20424,1271,121,1009,14,371.04,04/09/2024,10/08/2024
316964,1515,110,359,2,725.61,09-08-2024,N/A
319524,1471,101,198,9,1358.89,N/A,10/07/2024
317172,3025,133,572,1,560.47,N/A,2024/08/11 01:26:20
189371,4169,126,165,5,1468.97,05/07/2024,26/07/2024
331735,6653,27,514,5,84.95,27/07/2024,2024-07-12
252551,2742,82,997,11,456.56,08-02-2024,N/A
330393,5509,146,210,13,747.79,24/08/2024,2024-09-05
307866,507,181,767,14,661.56,07/08/2024,N/A
304728,2761,185,61,5,460.81,14/08/2024,08-08-2024
232875,1191,77,708,13,1280.18,2024/09/01 07:09:04,N/A
103741,3998,159,527,4,1479.59,2024-07-21,2024-07-06
210620,666,69,59,6,1034.24,2024-07-09,2024/08/12 06:44:48
23812,4423,172,1174,7,1065.83,2024/08/21 03:22:44,2024/08/20 06:57:13
322209,301,117,443,12,348.95,2024/09/20 10:27:15,2024-07-29
86335,2247,35,844,7,1230.75,2024-07-05,08-02-2024
300457,5892,51,371,12,1368.22,2024-07-03,N/A
313833,5640,127,772,13,652.6,08-17-2024,N/A
94299,5740,52,1124,11,1238.85,2024-08-05,27/08/2024
310256,5577,219,172,14,916.36,2024-09-15,2024-07-11
234329,499,23,911,6,1477.89,08-22-2024,2024-07-22
174030,1935,81,653, 5u ,1053.66,2024-09-10,2024/07/22 04:38:20
281542,5569,78,451,2,1089.99,08-11-2024,N/A
24009,3243,175,952,13,396.59,2024-08-09,2024-09-21
310007,4291,71,1006,9,253.67,07-07-2024,2024-07-26
310192,3987,71,943,1,960.6,2024-08-15,N/A
330484,33,10,511,7,623.04,N/A,08-19-2024
252413,1222,152,611,10,522.88,2024/09/14 16:53:42,N/A
314160,1585,40,497,10,526.37,N/A,07-31-2024
325973,3785,188,75,9,761.6,08-15-2024,2024/08/29 06:48:45
306621,3053,180,1187,14,841.03,2024/07/18 02:07:47,07/08/2024
301116,1581,69,996,12,1491.21,11/08/2024,09-08-2024
151111,3517,205,662,7,163.18,2024/07/13 04:17:40,2024/09/08 17:11:35
305172,3519,204,1170,7,1104.04,2024/09/10 00:41:20,N/A
73929,2239,64,830,4,212.3,2024/09/13 07:07:02,07-16-2024
216020,3773,185,655,11,751.98,12/07/2024,N/A
53392,2279,164,551,12,30.23,N/A,2024/07/09 20:43:36
317908,3681,57,820,8,73.97,08-14-2024,N/A
315268,4290,43,103,3,846.46,2024/08/03 22:36:12,N/A
96439,2003,174,605,11,960.24,2024-08-23,2024-08-24
252760,5902,41,548,1,329.69,N/A,07-09-2024
312265,0,213,833,13,1398.0,15/08/2024,N/A
309685,250,26,958,2,790.85,2024/09/22 05:52:13,09-23-2024
303314,3781,33,1072,2,101.28,09/08/2024,2024-08-15
149483,4289,196,792,8,892.19,21/08/2024,N/A
238208,5037,168,151,4,435.81,2024/08/18 06:29:42,2024/07/10 14:54:00
174104,3144,181,1033,8,1235.79,N/A,09-19-2024
301175,5202,14,780,11,383.31,08-28-2024,N/A
288250,1156,127,281,11,787.32,N/A,2024-08-28
57007,4230,51,369,2,777.4,2024-08-09,N/A
325725,3982,121,639,10,988.19,07-13-2024,N/A
319975,2482,42,888,1,1082.0,05/09/2024,2024-08-03
311201,4625,147,83,9,1460.62,09-18-2024,08/08/2024
311268,5325,101,209,7,1389.0,2024-08-14,2024-08-29
325124,5559,187,979,13,830.95,2024/07/29 12:45:43,21/09/2024
98576,5038,91,139,9,,08-06-2024,2024/09/10 19:53:24
320333,3912,71,259,9,1406.89,2024/08/19 20:50:10,07-10-2024
327688,186,58,907,5,448.82,2024/07/10 03:05:06,21/07/2024
301169,2779,94,877,14,235.06,N/A,09/09/2024
301412,2169,215,331,10,99.55,N/A,08-10-2024
17163,4412,34,776,11,471.36,N/A,12/08/2024
328784,119,131,762,13,908.09,2024/09/09 13:47:24,24/07/2024
228208,319,60,386, 5u ,542.53,17/09/2024,2024-08-07
112109,561,77,563,13,960.49,2024/08/04 19:05:19,07-15-2024
283787,1547,151,86,14,985.06,N/A,2024-09-05
164438,2548,192,610,14,1175.64,07-31-2024,07-28-2024
282394,1515,212,1869,8,1255.91,07-31-2024,2024/09/18 16:34:29
320655,2930,167,791,7,226.21,2024/07/15 18:07:02,10/09/2024
282770,4573,85,1140,13,877.89,15/09/2024,N/A
9931,3380,100,1035,6,537.24,2024-09-03,28/08/2024
242167,2842,217,281,4,1466.66,2024/09/29 08:24:51,01/09/2024
234535,1585,12,584,13,1081.41,2024/09/26 20:45:54,06/07/2024
234773,1075,57,1187,14,366.43,07-02-2024,2024/09/20 06:29:32
302530,5080,196,938,10,1106.6,12/09/2024,N/A
33041,4717,78,148,10,607.28,09-10-2024,08-12-2024
222608,2221,30,596,8,182.44,2024/08/15 19:42:12,2024-09-06
194045,1232,17,84,2,946.57,2024/07/05 20:24:06,20/09/2024
251669,3947,75,341,12,415.54,2024-08-19,08-21-2024
76705,5342,179,176,1,1089.26,2024/07/25 13:42:54,N/A
100309,1143,76,492,6,1170.12,N/A,17/08/2024
326997,4664,188,111,14,844.27,2024-07-16,2024-07-24
14440,144,60,284,1,932.8,07-28-2024,N/A
138435,9,216,482,7,1350.94,30/07/2024,N/A
178324,1106,193,348,9,400.29,07-31-2024,09/09/2024
105996,3361,59,335,13,334.12,10/08/2024,11/07/2024
84202,4599,213,282,10,711.1,09-21-2024,2024/07/21 21:00:00
323054,2673,59,963,2,489.83,2024-08-29,2024-07-06
77946,419,126,385,10,732.94,22/09/2024,30/08/2024
303518,5028,202,517,8,1118.71,07-02-2024,2024/09/07 22:27:22
304680,3385,154,356,9,1382.62,08-19-2024,2024-08-06
315007,1225,5,73,9,753.42,14/08/2024,2024-07-25
290411,1490,106,849,9,943.98,04/07/2024,2024-07-26
302421,4554,191,265,6,419.46,23/08/2024,N/A
252672,3014,168,629,7,233.02,2024-07-06,15/09/2024
320586,1452,179,1047,4,704.51,N/A,2024-07-25
166058,2873,117,222,8,1412.24,11/07/2024,N/A
329409,5248,116,1077,7,176.51,N/A,2024/09/01 17:46:06
157584,1213,41,1038,9,775.52,09-10-2024,2024/08/12 00:32:47
312379,2153,164,621,2,405.2,12/08/2024,2024-09-16
309715,4856,152,706,13,1312.71,2024-07-27,N/A
311638,3670,107,1011,14,988.81,2024/08/04 05:57:45,2024-08-13
301843,2311,27,854,2,1334.61,2024-08-28,N/A
314464,1617,186,67,10,486.7,2024/09/03 07:13:20,15/07/2024
316194,572,220,1070,13,958.23,2024-07-29,N/A
23924,660,186,832,3,876.84,2024/09/24 20:45:30,2024-08-04
130831,4775,26,310,11,820.04,N/A,2024/09/26 05:58:02
319118,5170,103,837,5,893.53,N/A,2024/09/14 18:54:02
107477,2468,114,239,13,363.84,2024/07/10 21:40:29,2024-08-10
319941,2340,185,990,4,78.93,26/08/2024,29/08/2024
200684,5791,101,405,14,461.91,23/09/2024,07-06-2024
317064,0,47,404,12,1132.9,15/09/2024,2024/09/06 08:07:17
121640,5493,186,351,3,962.61,2024-08-21,N/A
282334,2418,186,344,8,230.37,2024/09/16 20:28:07,N/A
53618,4158,215,268,10,842.13,2024/09/03 10:12:22,2024-09-16
23123,999,115,853,10,1434.78,N/A,08-18-2024
124384,5132,130,1059,13,928.12,18/08/2024,07-03-2024
322238,682,66,446,2,980.33,2024/07/28 08:15:09,N/A
223585,1094,156,230,5,556.88,N/A,03/09/2024
7427,5607,90,222,9,303.45,09-26-2024,2024/09/06 00:59:07
173835,3831,7,1035,3,1306.13,2024/09/10 22:49:41,2024-09-26
310337,247,76,905,3,1037.73,N/A,09-19-2024
251205,691,112,714,5,987.21,2024/09/05 19:20:38,2024/09/14 16:37:42
56805,444,41,1067,7,63.55,07-11-2024,2024/07/14 12:27:08
327389,5031,164,770,14,720.08,2024-08-07,28/08/2024
314868,4920,197,176,12,881.89,09-16-2024,2024/08/07 07:12:35
275551,1505,201,824,5,295.3,N/A,08-26-2024
295686,153,14,441,1,1256.71,09-18-2024,07-25-2024
168938,804,110,635,11,1330.76,09-08-2024,N/A
177826,3886,57,969,4,372.27,2024-08-30,08-29-2024
190904,1907,29,612,9,82.93,2024-07-15,07-17-2024
318903,1261,198,167,4,1403.31,30/07/2024,2024-07-31
149100,1485,215,139,3,1259.14,09-09-2024,26/09/2024
104396,1219,28,2,7,293.52,2024/09/07 20:08:42,2024-09-28
241808,3515,110,231,4,1137.16,2024/08/31 19:04:23,08-20-2024
316652,1571,190,531,4,660.86,21/07/2024,22/07/2024
158678,3170,71,739,3,1321.8,18/09/2024,2024-09-01
265989,3503,199,264,9,354.67,N/A,2024-07-20
115528,4783,193,960,5,934.41,14/09/2024,2024/09/12 16:59:58
35065,2673,121,796,11,712.66,08-27-2024,08-28-2024
210120,5257,126,126,6,938.89,2024/09/23 23:18:39,26/08/2024
94749,4,94,792,5,690.84,08-16-2024,2024/07/17 03:47:04
331676,5012,34,329,2,757.16,13/09/2024,2024/09/24 18:22:41
159194,5340,50,260,6,360.11,20/07/2024,2024/07/17 20:25:08
302613,1219,99,1115, 5u ,1101.2,2024-07-04,2024-08-17
329680,286,187,958,8,255.1,31/07/2024,07-09-2024
150535,3147,119,349,10,908.65,09-09-2024,2024/08/13 07:58:11
67492,4106,29,962,10,1039.97,N/A,07-16-2024
323170,4779,158,566,2,736.65,07-18-2024,08-08-2024
300785,5535,54,1081,13,73.05,2024/09/23 20:47:50,2024/07/25 13:10:04
329592,262,180,607,1,826.37,2024/07/12 16:53:37,2024/08/18 11:47:29
319193,2456,52,1151,2,756.58,2024/09/07 01:16:25,2024/07/25 08:55:53
311801,4460,125,292,12,174.63,2024/07/31 16:33:20,2024/07/14 15:50:42
299741,6074,163,353,12,761.23,19/09/2024,09-20-2024
48834,1314,191,180,3,979.56,2024-09-13,N/A
310965,4074,187,453,3,1121.07,07-18-2024,2024-08-29
37572,4279,50,217,5,211.76,2024-07-01,03/07/2024
305430,4905,99,234,14,915.11,N/A,2024/08/18 18:59:52
311238,4773,23,1004,12,268.19,09-19-2024,2024-08-15
305690,324,160,117,13,1458.26,2024/08/04 06:29:22,07-19-2024
125733,870,44,25,5,775.49,28/07/2024,2024-07-05
307126,2273,147,763,1,1441.15,2024-09-01,2024-07-29
329263,1222,180,300,10,781.78,N/A,10/09/2024
88861,1091,149,453,14,322.4,2024-08-30,N/A
200510,5961,57,750,8,608.68,2024-08-13,N/A
327055,3469,152,288,6,539.16,2024/07/01 21:17:40,2024/07/16 11:27:05
262610,5834,134,926,13,1270.64,29/09/2024,2024/08/03 05:54:58
312480,5407,61,562,3,823.16,14/07/2024,N/A
8638,3996,199,856,5,417.4,06/07/2024,N/A
276204,135,115,538,7,1109.62,26/09/2024,22/08/2024
301051,4150,147,359,8,47.2,08-09-2024,09-22-2024
315777,2282,186,1136,13,743.69,2024/07/23 15:56:38,07-24-2024
216891,4908,40,1109,2,716.29,N/A,2024/08/24 02:19:10
325496,5499,47,853,8,877.72,N/A,N/A
159217,4244,5,926, 5u ,1236.79,N/A,2024-07-21
285560,1419,119,534,7,182.91,08-14-2024,19/09/2024
309794,4782,90,593,3,1187.88,2024/09/20 16:16:58,2024-07-11
135767,2264,20,53,8,826.52,2024-08-13,N/A
298682,4857,6,541,6,435.19,2024/07/03 08:51:53,09-07-2024
330139,3587,105,89,14,1054.03,2024-08-03,2024/08/30 04:58:22
128190,5329,27,1130,13,536.76,N/A,08-18-2024
58040,5540,178,279,6,884.87,2024/07/31 04:31:53,08-16-2024
18418,2125,79,152,1,1456.38,2024/07/07 00:41:43,2024-09-21
237983,1062,144,678,12,615.05,N/A,2024-08-10
322256,1463,166,956,12,1040.39,N/A,07-13-2024
331530,4516,5,895,9,466.92,09-19-2024,07-10-2024
47361,4187,16,247,9,781.61,2024-07-25,N/A
34147,1983,191,1018,2,1130.65,2024/09/19 09:09:12,N/A
328070,5238,120,386,8,1331.24,N/A,08-16-2024
328159,4003,132,1151,7,1408.37,N/A,2024-09-08
227169,3582,6,213,3,1222.52,2024/09/12 03:29:37,N/A
320432,2222,128,488,4,1339.36,N/A,2024/08/03 01:18:48
309702,3540,112,1114,1,1031.91,2024-08-15,2024-07-14
302163,1742,208,691,5,836.6,N/A,N/A
181504,2785,54,428,6,1108.17,26/09/2024,N/A
312122,5442,107,312,6,485.86,2024-08-07,08-07-2024
132956,2565,98,323,5,852.53,2024-09-04,2024-09-12
322875,5922,189,195,6,490.76,N/A,2024-08-22
118250,5582,119,975,14,953.13,2024-08-09,2024/09/18 04:15:39
51233,2747,158,1055,9,1374.17,09-16-2024,29/07/2024
161011,5092,179,1170,13,1050.68,2024/07/21 03:01:51,N/A
160568,2418,133,78,1,158.74,N/A,2024-07-30
264388,6485,160,449,5,591.29,28/07/2024,01/07/2024
322457,921,146,659,12,523.78,07-04-2024,19/07/2024
322760,4058,31,142,8,251.91,N/A,11/08/2024
324747,1697,2,929,2,326.04,N/A,07-10-2024
309343,1929,214,1097,1,738.83,2024-07-08,2024/07/13 20:47:49
325629,3703,51,454,3,329.69,07-06-2024,2024/08/31 10:58:06
155692,3069,193,904,4,1405.64,2024/09/04 19:38:53,N/A
325819,5741,32,263,11,662.01,2024-08-12,03/07/2024
266204,3154,81,103,9,937.62,05/07/2024,2024-07-16
122951,2592,200,932,7,142.11,2024/09/01 23:02:32,2024/09/13 04:10:38
328077,774,113,74,5,54.51,2024-07-18,19/08/2024
313854,2038,197,311,5,633.24,2024/07/29 19:43:08,08-03-2024
90775,1295,66,911,2,113.8,11/09/2024,N/A
184341,3469,11,1193,3,808.22,N/A,N/A
10783,1457,133,433,13,147.48,2024-07-06,2024/07/06 20:12:39
77055,3798,147,43,6,1081.78,2024/09/09 06:11:24,2024/09/24 18:43:06
162200,5031,29,1018,3,1152.89,08-02-2024,2024/07/18 11:36:03
311876,4834,136,195,7,10.77,N/A,2024-07-24
213118,3413,176,1192,9,174.95,07-18-2024,2024-08-23
74300,5893,190,1131,3,163.71,2024/09/14 10:55:22,2024-08-26
324742,1766,217,999,5,1198.74,08-23-2024,2024/09/15 10:37:54
263739,5892,184,294,12,145.97,2024/09/18 06:19:34,2024-07-15
308703,4264,151,673,13,1457.11,28/08/2024,N/A
323822,316,157,465,6,212.5,21/09/2024,24/09/2024
22891,615,119,198,7,1192.12,08-06-2024,25/07/2024
269471,5915,43,876,9,560.61,29/09/2024,N/A
324970,5798,174,1173,3,1306.94,2024-08-16,2024-09-11
98542,4476,83,296,2,32.86,2024-08-31,09-16-2024
207581,5472,173,44,7,708.37,2024-07-16,2024/07/12 03:52:36
120511,5157,43,118,1,995.46,08-16-2024,N/A
212669,4057,6,1167,3,1297.68,08-02-2024,N/A
23778,1694,22,434,12,1290.82,01/07/2024,N/A
303562,1960,172,1092,11,793.35,07-27-2024,2024-08-30
4524,5667,146,324,3,235.32,N/A,08-29-2024
325051,3324,107,492,2,474.64,2024/07/02 04:48:10,2024-08-19
274881,5023,88,536,4,1320.05,08-04-2024,07-08-2024
229396,3939,191,1194,14,1032.77,04/09/2024,2024/08/26 22:14:08
308136,1125,170,382,7,1027.87,09/07/2024,N/A
219505,2311,80,94,2,1360.4,2024-08-19,N/A
86865,4452,119,12,4,660.41,2024/08/23 14:53:41,09-01-2024
28828,1194,1,1187,6,1442.3,N/A,2024-08-02
306097,1626,137,1121,1,850.65,26/09/2024,2024/07/03 14:15:05
327368,2972,88,1146,6,645.26,07-19-2024,07-11-2024
321475,5766,158,746,7,,08-01-2024,2024/07/10 16:56:47
326295,3174,118,708,12,491.46,2024-09-01,2024-08-29
285956,5306,39,1175,9,1044.85,2024-09-20,N/A
304770,5867,25,1008,3,13.76,01/09/2024,09-18-2024
234085,2066,159,774,4,776.67,08-14-2024,N/A
34312,70,24,869,11,18.57,2024/09/21 19:27:38,2024/09/13 12:56:42
174875,4056,49,1180,9,804.65,2024/08/11 06:49:49,2024/07/03 04:42:37
308819,2751,107,689,3,278.2,N/A,2024-07-01
82038,872,131,1072,7,1266.94,2024/08/04 23:07:31,29/09/2024
68760,1245,191,947,3,728.68,2024-09-17,2024-09-13
117951,69,15,185,11,1135.18,2024/08/26 18:17:37,2024-08-24
303882,3135,151,241,4,1096.89,07-01-2024,27/08/2024
249394,65,86,361,6,1397.57,2024/08/09 02:21:18,2024-09-25
266358,231,2,279,6,359.7,08-19-2024,2024/09/25 18:34:35
312789,2870,134,594,14,207.03,2024/09/09 22:20:48,07-30-2024
322129,3757,155,289,6,827.83,29/08/2024,N/A
325449,5829,107,650,12,416.29,2024-07-21,08-08-2024
323212,2031,97,622,2,665.56,31/08/2024,08-12-2024
316264,2796,103,678,4,589.54,2024-07-21,08-04-2024
158268,174,110,872,12,801.52,09-29-2024,N/A
2180,2144,214,235,6,472.93,N/A,24/08/2024
22944,4665,101,753,3,532.09,2024-09-18,07-15-2024
280235,5879,125,564,6,80.99,N/A,N/A
306783,5772,486,1181,7,1129.65,2024/09/14 17:46:58,2024/09/27 09:45:57
316430,102,106,634,5,1164.69,09-13-2024,2024-09-14
328366,1721,138,990,1,974.52,2024-09-24,2024-09-07
318804,662,57,17,9,1287.53,09-23-2024,2024/08/06 03:17:38
318971,3542,108,601,3,381.0,N/A,15/09/2024
65062,3481,169,374,13,1404.11,27/08/2024,2024-07-28
63048,1445,81,1136,13,1399.02,2024-07-03,2024-07-20
99205,934,97,937,12,926.0,2024-09-18,2024-09-16
331909,2806,200,319,8,568.95,08-02-2024,2024-08-06
314345,4246,2,29,8,1128.91,14/09/2024,2024-08-04
85678,694,174,550,14,859.52,2024/07/12 07:13:37,09-15-2024
316131,1110,212,664,2,23.19,N/A,17/09/2024
226766,1872,200,410,3,274.24,12/08/2024,07-08-2024
310304,2273,197,941,2,324.99,28/08/2024,09-28-2024
296732,5428,171,1075,2,1266.15,09-02-2024,07-22-2024
322282,4443,142,38,5,1219.34,2024-09-26,2024-07-17
59042,435,99,882,7,1445.22,09-22-2024,07-17-2024
301361,947,204,907,6,1355.69,03/09/2024,14/07/2024
323292,1139,154,1047,4,1282.05,2024/09/10 11:56:11,12/09/2024
326168,2967,125,120,11,146.45,N/A,2024/07/08 04:50:50
74399,3248,215,700,3,306.5,08-27-2024,08-27-2024
